full_text,word_idx,word,logprob
someone standing and reading a letter manuscript sort of thing facing left,10,facing,-10.218259811401367
someone standing and reading a letter manuscript sort of thing facing left,11,left,-3.0390422344207764
person with arms in the air and standing not kneeling no feet,0,person,-12.541023254394531
person with arms in the air and standing not kneeling no feet,1,with,-4.351373672485352
person with arms in the air and standing not kneeling no feet,2,arms,-4.874417781829834
person with arms in the air and standing not kneeling no feet,3,in,-3.06172776222229
person with arms in the air and standing not kneeling no feet,4,the,-0.779417097568512
person with arms in the air and standing not kneeling no feet,5,air,-0.03696565330028534
person with arms in the air and standing not kneeling no feet,6,and,-2.531987190246582
person with arms in the air and standing not kneeling no feet,7,standing,-5.243443489074707
person with arms in the air and standing not kneeling no feet,8,not,-10.943731307983398
person with arms in the air and standing not kneeling no feet,9,kneeling,-7.268215656280518
person with arms in the air and standing not kneeling no feet,10,no,-8.785614967346191
person with arms in the air and standing not kneeling no feet,11,feet,-8.12789249420166
large squarish person with two points facing right,0,large,-12.322273254394531
large squarish person with two points facing right,1,squarish,-12.821888335049152
large squarish person with two points facing right,2,person,-10.507113456726074
large squarish person with two points facing right,3,with,-2.3407654762268066
large squarish person with two points facing right,4,two,-5.299663543701172
large squarish person with two points facing right,5,points,-7.113047122955322
large squarish person with two points facing right,6,facing,-5.786673069000244
large squarish person with two points facing right,7,right,-4.577630043029785
begging with triangle on back,0,begging,-17.010101079940796
begging with triangle on back,1,with,-5.101009368896484
begging with triangle on back,2,triangle,-13.632046699523926
begging with triangle on back,3,on,-4.68637752532959
begging with triangle on back,4,back,-4.049416542053223
kneeling with arms in air,0,kneeling,-17.15237820148468
kneeling with arms in air,1,with,-4.122791767120361
kneeling with arms in air,2,arms,-3.619905471801758
kneeling with arms in air,3,in,-3.4463460445404053
kneeling with arms in air,4,air,-3.0744972229003906
begging but without triangle on back,0,begging,-17.010101079940796
begging but without triangle on back,1,but,-7.757259368896484
begging but without triangle on back,2,without,-5.322710037231445
begging but without triangle on back,3,triangle,-16.662221908569336
begging but without triangle on back,4,on,-4.861322402954102
begging but without triangle on back,5,back,-3.9579100608825684
reading letter guy,0,reading,-13.197273254394531
reading letter guy,1,letter,-8.77876091003418
reading letter guy,2,guy,-12.389314651489258
"rabbit with triangle ears, kind of lying down",0,rabbit,-14.716804504394531
"rabbit with triangle ears, kind of lying down",1,with,-4.762646675109863
"rabbit with triangle ears, kind of lying down",2,triangle,-8.798340797424316
"rabbit with triangle ears, kind of lying down",3,"ears,",-4.837101697921753
"rabbit with triangle ears, kind of lying down",4,kind,-9.086444854736328
"rabbit with triangle ears, kind of lying down",5,of,-0.39499470591545105
"rabbit with triangle ears, kind of lying down",6,lying,-8.461594581604004
"rabbit with triangle ears, kind of lying down",7,down,-0.3499963581562042
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,0,guy,-14.507763862609863
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,1,with,-3.6443989276885986
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,2,one,-5.885895729064941
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,3,foot,-4.039712429046631
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,4,on,-1.2416255474090576
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,5,ground,-3.4846997261047363
guy with one foot on ground one foot in air but kind of two heads not the karate kick guy,6,one,-4.0437421798706055
